"category_name","avg_category_rating","year_month","label"
"Clothing",5,"2007.6","Top 1"
"Fox",5,"2007.6","Top 1"
"Nail Art",4.7,"2007.7","Top 5"
"Beauty",4.7,"2007.7","Top 5"
"Makeup",4.7,"2007.7","Top 5"
"Nails",4.7,"2007.7","Top 5"
"Clothing, Shoes & Jewelry",4.71,"2007.7","Top 4"
"Men",4.71,"2007.7","Top 4"
"Clothing",4.71,"2007.7","Top 4"
"Active",4.71,"2007.7","Top 4"
"Active Pants",4.71,"2007.7","Top 4"
"Juicy Couture",4.75,"2007.7","Top 3"
"J",4.75,"2007.7","Top 3"
"Shop by Designer",4.75,"2007.7","Top 3"
"Womens Luxury Brands",4.75,"2007.7","Top 3"
"Charms",4.75,"2007.7","Top 3"
"Clothing, Shoes & Jewelry",4.75,"2007.7","Top 3"
"Women",4.75,"2007.7","Top 3"
"Novelty, Costumes & More",4.75,"2007.7","Top 3"
"Novelty",4.75,"2007.7","Top 3"
"Jewelry",4.75,"2007.7","Top 3"
"Handbag Hangers",5,"2007.7","Top 2"
"Handbag Hangers",5,"2007.7","Top 2"
"Handbag Accessories",5,"2007.7","Top 2"
"Women",5,"2007.7","Top 2"
"Handbag Hangers",5,"2007.7","Top 2"
"Clothing, Shoes & Jewelry",5,"2007.7","Top 2"
"Handbag Accessories",5,"2007.7","Top 2"
"Accessories",5,"2007.7","Top 2"
"Handbag Hangers",5,"2007.7","Top 2"
"Handbag Accessories",5,"2007.7","Top 2"
"Accessories",5,"2007.7","Top 2"
"Clothing, Shoes & Jewelry",5,"2007.7","Top 2"
"Women",5,"2007.7","Top 2"
"Women",5,"2007.7","Top 2"
"Clothing, Shoes & Jewelry",5,"2007.7","Top 2"
"Handbag Accessories",5,"2007.7","Top 2"
"Accessories",5,"2007.7","Top 2"
"Women",5,"2007.7","Top 2"
"Clothing, Shoes & Jewelry",5,"2007.7","Top 2"
"Accessories",5,"2007.7","Top 2"
"Trench & Rain",5,"2007.7","Top 1"
"Jackets & Coats",5,"2007.7","Top 1"
"Clothing",5,"2007.7","Top 1"
"Men",5,"2007.7","Top 1"
"Clothing, Shoes & Jewelry",5,"2007.7","Top 1"
"Japan",4.6,"2007.8","Top 5"
"CDs & Vinyl",4.6,"2007.8","Top 5"
"Far East & Asia",4.6,"2007.8","Top 5"
"World Music",4.6,"2007.8","Top 5"
"Novelty, Costumes & More",4.61,"2007.8","Top 4"
"Fashion",4.61,"2007.8","Top 4"
"Statement",4.61,"2007.8","Top 4"
"Rings",4.61,"2007.8","Top 4"
"Fine",4.61,"2007.8","Top 4"
"Jewelry",4.61,"2007.8","Top 4"
"Women",4.61,"2007.8","Top 4"
"Novelty",4.61,"2007.8","Top 4"
"Clothing, Shoes & Jewelry",4.61,"2007.8","Top 4"
"Jackets & Coats",4.66,"2007.8","Top 3"
"Trench & Rain",4.66,"2007.8","Top 3"
"Clothing",4.66,"2007.8","Top 3"
"Clothing, Shoes & Jewelry",4.66,"2007.8","Top 3"
"Men",4.66,"2007.8","Top 3"
"Clothing, Shoes & Jewelry",5,"2007.8","Top 2"
"Women",5,"2007.8","Top 2"
"Clothing, Shoes & Jewelry",5,"2007.8","Top 2"
"Women",5,"2007.8","Top 2"
"Accessories",5,"2007.8","Top 2"
"Handbag Accessories",5,"2007.8","Top 2"
"Handbag Hangers",5,"2007.8","Top 2"
"Accessories",5,"2007.8","Top 2"
"Handbag Hangers",5,"2007.8","Top 2"
"Handbag Accessories",5,"2007.8","Top 2"
"Handbag Hangers",5,"2007.8","Top 2"
"Handbag Accessories",5,"2007.8","Top 2"
"Accessories",5,"2007.8","Top 2"
"Women",5,"2007.8","Top 2"
"Accessories",5,"2007.8","Top 2"
"Clothing, Shoes & Jewelry",5,"2007.8","Top 2"
"Handbag Accessories",5,"2007.8","Top 2"
"Handbag Hangers",5,"2007.8","Top 2"
"Clothing, Shoes & Jewelry",5,"2007.8","Top 2"
"Women",5,"2007.8","Top 2"
"CDs & Vinyl",5,"2007.8","Top 1"
"Personal Care",5,"2007.8","Top 1"
"Oral Hygiene",5,"2007.8","Top 1"
"Breath Fresheners",5,"2007.8","Top 1"
"Tongue Brushes, Scrapers & Cleaners",5,"2007.8","Top 1"
"Dance & Electronic",5,"2007.8","Top 1"
"Ambient",5,"2007.8","Top 1"
"Pop",5,"2007.8","Top 1"
"Dance Pop",5,"2007.8","Top 1"
"Special Interest",5,"2007.8","Top 1"
"Health & Personal Care",5,"2007.8","Top 1"
"Techno",5,"2007.8","Top 1"
"Shoulder Bags",4.57,"2007.9","Top 5"
"Clothing, Shoes & Jewelry",4.57,"2007.9","Top 5"
"Women",4.57,"2007.9","Top 5"
"Handbags & Wallets",4.57,"2007.9","Top 5"
"CDs & Vinyl",4.63,"2007.9","Top 4"
"Rock",4.63,"2007.9","Top 4"
"Folk Rock",4.63,"2007.9","Top 4"
"World Music",4.63,"2007.9","Top 4"
"Far East & Asia",4.63,"2007.9","Top 4"
"Japan",4.63,"2007.9","Top 4"
"World Music",4.63,"2007.9","Top 3"
"Far East & Asia",4.63,"2007.9","Top 3"
"Japan",4.63,"2007.9","Top 3"
"CDs & Vinyl",4.63,"2007.9","Top 3"
"CDs & Vinyl",5,"2007.9","Top 2"
"Health & Personal Care",5,"2007.9","Top 2"
"Breath Fresheners",5,"2007.9","Top 2"
"Tongue Brushes, Scrapers & Cleaners",5,"2007.9","Top 2"
"Ambient",5,"2007.9","Top 2"
"Dance Pop",5,"2007.9","Top 2"
"Pop",5,"2007.9","Top 2"
"Techno",5,"2007.9","Top 2"
"Personal Care",5,"2007.9","Top 2"
"Special Interest",5,"2007.9","Top 2"
"Dance & Electronic",5,"2007.9","Top 2"
"Oral Hygiene",5,"2007.9","Top 2"
"Accessories",5,"2007.9","Top 1"
"Women",5,"2007.9","Top 1"
"Clothing, Shoes & Jewelry",5,"2007.9","Top 1"
"Clothing, Shoes & Jewelry",5,"2007.9","Top 1"
"Handbag Accessories",5,"2007.9","Top 1"
"Handbag Hangers",5,"2007.9","Top 1"
"Women",5,"2007.9","Top 1"
"Accessories",5,"2007.9","Top 1"
"Handbag Accessories",5,"2007.9","Top 1"
"Clothing, Shoes & Jewelry",5,"2007.9","Top 1"
"Women",5,"2007.9","Top 1"
"Clothing, Shoes & Jewelry",5,"2007.9","Top 1"
"Women",5,"2007.9","Top 1"
"Accessories",5,"2007.9","Top 1"
"Handbag Accessories",5,"2007.9","Top 1"
"Handbag Hangers",5,"2007.9","Top 1"
"Accessories",5,"2007.9","Top 1"
"Handbag Hangers",5,"2007.9","Top 1"
"Handbag Accessories",5,"2007.9","Top 1"
"Handbag Hangers",5,"2007.9","Top 1"
"Sports & Outdoors",4.54,"2008.1","Top 5"
"Hunting & Fishing",4.54,"2008.1","Top 5"
"Hunting",4.54,"2008.1","Top 5"
"Hunting & Tactical Knives",4.54,"2008.1","Top 5"
"Hunting Knives",4.54,"2008.1","Top 5"
"Fixed Blade Hunting Knives",4.54,"2008.1","Top 5"
"CDs & Vinyl",4.54,"2008.1","Top 4"
"Folk",4.54,"2008.1","Top 4"
"Traditional Folk",4.54,"2008.1","Top 4"
"New Age",4.54,"2008.1","Top 4"
"Pop",4.54,"2008.1","Top 4"
"CDs & Vinyl",4.62,"2008.1","Top 3"
"World Music",4.62,"2008.1","Top 3"
"Far East & Asia",4.62,"2008.1","Top 3"
"Japan",4.62,"2008.1","Top 3"
"World Music",4.62,"2008.1","Top 2"
"Folk Rock",4.62,"2008.1","Top 2"
"Japan",4.62,"2008.1","Top 2"
"Far East & Asia",4.62,"2008.1","Top 2"
"CDs & Vinyl",4.62,"2008.1","Top 2"
"Rock",4.62,"2008.1","Top 2"
"Dance & Electronic",5,"2008.1","Top 1"
"Ambient",5,"2008.1","Top 1"
"Techno",5,"2008.1","Top 1"
"Pop",5,"2008.1","Top 1"
"CDs & Vinyl",5,"2008.1","Top 1"
"Personal Care",5,"2008.1","Top 1"
"Oral Hygiene",5,"2008.1","Top 1"
"Breath Fresheners",5,"2008.1","Top 1"
"Tongue Brushes, Scrapers & Cleaners",5,"2008.1","Top 1"
"Dance Pop",5,"2008.1","Top 1"
"Special Interest",5,"2008.1","Top 1"
"Health & Personal Care",5,"2008.1","Top 1"
"CDs & Vinyl",4.56,"2008.10","Top 5"
"World Music",4.56,"2008.10","Top 5"
"Far East & Asia",4.56,"2008.10","Top 5"
"Japan",4.56,"2008.10","Top 5"
"Nails",4.58,"2008.10","Top 4"
"Makeup",4.58,"2008.10","Top 4"
"Beauty",4.58,"2008.10","Top 4"
"Nail Art",4.58,"2008.10","Top 4"
"Shower Curtains, Hooks & Liners",4.75,"2008.10","Top 3"
"Bath",4.75,"2008.10","Top 3"
"Shower Curtains",4.75,"2008.10","Top 3"
"Bathroom Accessories",4.75,"2008.10","Top 3"
"Home & Kitchen",4.75,"2008.10","Top 3"
"Charms",4.77,"2008.10","Top 2"
"J",4.77,"2008.10","Top 2"
"Shop by Designer",4.77,"2008.10","Top 2"
"Womens Luxury Brands",4.77,"2008.10","Top 2"
"Jewelry",4.77,"2008.10","Top 2"
"Juicy Couture",4.77,"2008.10","Top 2"
"Women",4.77,"2008.10","Top 2"
"Novelty, Costumes & More",4.77,"2008.10","Top 2"
"Novelty",4.77,"2008.10","Top 2"
"Clothing, Shoes & Jewelry",4.77,"2008.10","Top 2"
"Trench & Rain",5,"2008.10","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.10","Top 1"
"Jackets & Coats",5,"2008.10","Top 1"
"Clothing",5,"2008.10","Top 1"
"Men",5,"2008.10","Top 1"
"Pop",4.5,"2008.11","Top 5"
"CDs & Vinyl",4.5,"2008.11","Top 5"
"Blues",4.5,"2008.11","Top 5"
"Traditional Blues",4.5,"2008.11","Top 5"
"Country",4.5,"2008.11","Top 5"
"Bluegrass",4.5,"2008.11","Top 5"
"Folk",4.5,"2008.11","Top 5"
"Traditional Folk",4.5,"2008.11","Top 5"
"CDs & Vinyl",4.6,"2008.11","Top 4"
"Christian",4.6,"2008.11","Top 4"
"Praise & Worship",4.6,"2008.11","Top 4"
"Pop",4.64,"2008.11","Top 3"
"New Age",4.64,"2008.11","Top 3"
"Traditional Folk",4.64,"2008.11","Top 3"
"Folk",4.64,"2008.11","Top 3"
"CDs & Vinyl",4.64,"2008.11","Top 3"
"Accessories",4.83,"2008.11","Top 2"
"Handbag Hangers",4.83,"2008.11","Top 2"
"Clothing, Shoes & Jewelry",4.83,"2008.11","Top 2"
"Clothing, Shoes & Jewelry",4.83,"2008.11","Top 2"
"Women",4.83,"2008.11","Top 2"
"Accessories",4.83,"2008.11","Top 2"
"Handbag Accessories",4.83,"2008.11","Top 2"
"Handbag Hangers",4.83,"2008.11","Top 2"
"Women",4.83,"2008.11","Top 2"
"Accessories",4.83,"2008.11","Top 2"
"Clothing, Shoes & Jewelry",4.83,"2008.11","Top 2"
"Women",4.83,"2008.11","Top 2"
"Accessories",4.83,"2008.11","Top 2"
"Handbag Accessories",4.83,"2008.11","Top 2"
"Handbag Hangers",4.83,"2008.11","Top 2"
"Clothing, Shoes & Jewelry",4.83,"2008.11","Top 2"
"Handbag Accessories",4.83,"2008.11","Top 2"
"Women",4.83,"2008.11","Top 2"
"Handbag Hangers",4.83,"2008.11","Top 2"
"Handbag Accessories",4.83,"2008.11","Top 2"
"Clothing, Shoes & Jewelry",5,"2008.11","Top 1"
"Men",5,"2008.11","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.11","Top 1"
"Men",5,"2008.11","Top 1"
"Clothing",5,"2008.11","Top 1"
"Clothing",5,"2008.11","Top 1"
"Fashion Hoodies & Sweatshirts",5,"2008.11","Top 1"
"Fashion Hoodies & Sweatshirts",5,"2008.11","Top 1"
"Pop",4.53,"2008.12","Top 5"
"CDs & Vinyl",4.53,"2008.12","Top 5"
"Folk",4.53,"2008.12","Top 5"
"Traditional Folk",4.53,"2008.12","Top 5"
"New Age",4.53,"2008.12","Top 5"
"CDs & Vinyl",4.54,"2008.12","Top 4"
"Rock",4.54,"2008.12","Top 4"
"Folk Rock",4.54,"2008.12","Top 4"
"World Music",4.54,"2008.12","Top 4"
"Far East & Asia",4.54,"2008.12","Top 4"
"Japan",4.54,"2008.12","Top 4"
"Far East & Asia",4.54,"2008.12","Top 3"
"CDs & Vinyl",4.54,"2008.12","Top 3"
"World Music",4.54,"2008.12","Top 3"
"Japan",4.54,"2008.12","Top 3"
"CDs & Vinyl",4.56,"2008.12","Top 2"
"Christian",4.56,"2008.12","Top 2"
"Praise & Worship",4.56,"2008.12","Top 2"
"Fashion Hoodies & Sweatshirts",5,"2008.12","Top 1"
"Handbag Hangers",5,"2008.12","Top 1"
"Accessories",5,"2008.12","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.12","Top 1"
"Women",5,"2008.12","Top 1"
"Accessories",5,"2008.12","Top 1"
"Handbag Accessories",5,"2008.12","Top 1"
"Handbag Hangers",5,"2008.12","Top 1"
"Handbag Hangers",5,"2008.12","Top 1"
"Handbag Accessories",5,"2008.12","Top 1"
"Accessories",5,"2008.12","Top 1"
"Women",5,"2008.12","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.12","Top 1"
"Fashion Hoodies & Sweatshirts",5,"2008.12","Top 1"
"Clothing",5,"2008.12","Top 1"
"Men",5,"2008.12","Top 1"
"Women",5,"2008.12","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.12","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.12","Top 1"
"Clothing",5,"2008.12","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.12","Top 1"
"Women",5,"2008.12","Top 1"
"Accessories",5,"2008.12","Top 1"
"Handbag Accessories",5,"2008.12","Top 1"
"Handbag Hangers",5,"2008.12","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.12","Top 1"
"Men",5,"2008.12","Top 1"
"Handbag Accessories",5,"2008.12","Top 1"
"Praise & Worship",4.61,"2008.2","Top 5"
"CDs & Vinyl",4.61,"2008.2","Top 5"
"Christian",4.61,"2008.2","Top 5"
"Fixed Blade Hunting Knives",4.7,"2008.2","Top 4"
"Hunting Knives",4.7,"2008.2","Top 4"
"Sports & Outdoors",4.7,"2008.2","Top 4"
"Hunting & Fishing",4.7,"2008.2","Top 4"
"Hunting",4.7,"2008.2","Top 4"
"Hunting & Tactical Knives",4.7,"2008.2","Top 4"
"Swim",5,"2008.2","Top 3"
"Clothing",5,"2008.2","Top 3"
"Men",5,"2008.2","Top 3"
"Clothing",5,"2008.2","Top 3"
"Swim",5,"2008.2","Top 3"
"Board Shorts",5,"2008.2","Top 3"
"Surf, Skate & Street",5,"2008.2","Top 3"
"Swim",5,"2008.2","Top 3"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 3"
"Surf, Skate & Street",5,"2008.2","Top 3"
"Men",5,"2008.2","Top 3"
"Clothing",5,"2008.2","Top 3"
"Board Shorts",5,"2008.2","Top 3"
"Big & Tall",5,"2008.2","Top 3"
"Board Shorts",5,"2008.2","Top 3"
"Surf, Skate & Street",5,"2008.2","Top 3"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 3"
"Men",5,"2008.2","Top 3"
"Clothing",5,"2008.2","Top 3"
"Swim",5,"2008.2","Top 3"
"Board Shorts",5,"2008.2","Top 3"
"Surf, Skate & Street",5,"2008.2","Top 3"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 3"
"Men",5,"2008.2","Top 3"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 3"
"Surf, Skate & Street",5,"2008.2","Top 2"
"Clothing",5,"2008.2","Top 2"
"Swim",5,"2008.2","Top 2"
"Big & Tall",5,"2008.2","Top 2"
"Men",5,"2008.2","Top 2"
"Board Shorts",5,"2008.2","Top 2"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 2"
"Women",5,"2008.2","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 1"
"Fashion Hoodies & Sweatshirts",5,"2008.2","Top 1"
"Fashion Hoodies & Sweatshirts",5,"2008.2","Top 1"
"Clothing",5,"2008.2","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 1"
"Men",5,"2008.2","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 1"
"Handbag Hangers",5,"2008.2","Top 1"
"Handbag Accessories",5,"2008.2","Top 1"
"Handbag Hangers",5,"2008.2","Top 1"
"Men",5,"2008.2","Top 1"
"Accessories",5,"2008.2","Top 1"
"Handbag Accessories",5,"2008.2","Top 1"
"Handbag Hangers",5,"2008.2","Top 1"
"Accessories",5,"2008.2","Top 1"
"Women",5,"2008.2","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 1"
"Handbag Hangers",5,"2008.2","Top 1"
"Handbag Accessories",5,"2008.2","Top 1"
"Accessories",5,"2008.2","Top 1"
"Accessories",5,"2008.2","Top 1"
"Women",5,"2008.2","Top 1"
"Handbag Accessories",5,"2008.2","Top 1"
"Women",5,"2008.2","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.2","Top 1"
"Clothing",5,"2008.2","Top 1"
"CDs & Vinyl",4.5,"2008.3","Top 5"
"Pop",4.5,"2008.3","Top 5"
"Traditional Folk",4.5,"2008.3","Top 5"
"Folk",4.5,"2008.3","Top 5"
"Bluegrass",4.5,"2008.3","Top 5"
"Country",4.5,"2008.3","Top 5"
"Traditional Blues",4.5,"2008.3","Top 5"
"Blues",4.5,"2008.3","Top 5"
"Pop",4.54,"2008.3","Top 4"
"New Age",4.54,"2008.3","Top 4"
"Traditional Folk",4.54,"2008.3","Top 4"
"Folk",4.54,"2008.3","Top 4"
"CDs & Vinyl",4.54,"2008.3","Top 4"
"Praise & Worship",4.6,"2008.3","Top 3"
"Christian",4.6,"2008.3","Top 3"
"CDs & Vinyl",4.6,"2008.3","Top 3"
"Beauty",4.95,"2008.3","Top 2"
"Makeup",4.95,"2008.3","Top 2"
"Nails",4.95,"2008.3","Top 2"
"Nail Art",4.95,"2008.3","Top 2"
"Special Interest",5,"2008.3","Top 1"
"CDs & Vinyl",5,"2008.3","Top 1"
"Personal Care",5,"2008.3","Top 1"
"Oral Hygiene",5,"2008.3","Top 1"
"Breath Fresheners",5,"2008.3","Top 1"
"Tongue Brushes, Scrapers & Cleaners",5,"2008.3","Top 1"
"Dance & Electronic",5,"2008.3","Top 1"
"Ambient",5,"2008.3","Top 1"
"Techno",5,"2008.3","Top 1"
"Pop",5,"2008.3","Top 1"
"Dance Pop",5,"2008.3","Top 1"
"Health & Personal Care",5,"2008.3","Top 1"
"Instrument Accessories",4.53,"2008.4","Top 5"
"World Dance",4.53,"2008.4","Top 5"
"Jazz",4.53,"2008.4","Top 5"
"Dance & Electronic",4.53,"2008.4","Top 5"
"General Accessories",4.53,"2008.4","Top 5"
"CDs & Vinyl",4.53,"2008.4","Top 5"
"Pop",4.53,"2008.4","Top 5"
"World Music",4.53,"2008.4","Top 5"
"Musical Instruments",4.53,"2008.4","Top 5"
"CDs & Vinyl",4.55,"2008.4","Top 4"
"Japan",4.55,"2008.4","Top 4"
"Far East & Asia",4.55,"2008.4","Top 4"
"World Music",4.55,"2008.4","Top 4"
"Folk Rock",4.55,"2008.4","Top 4"
"Rock",4.55,"2008.4","Top 4"
"CDs & Vinyl",4.55,"2008.4","Top 3"
"World Music",4.55,"2008.4","Top 3"
"Far East & Asia",4.55,"2008.4","Top 3"
"Japan",4.55,"2008.4","Top 3"
"Camera & Photo",4.58,"2008.4","Top 2"
"Accessories",4.58,"2008.4","Top 2"
"Filters & Accessories",4.58,"2008.4","Top 2"
"Filter Sets",4.58,"2008.4","Top 2"
"Electronics",4.58,"2008.4","Top 2"
"6V",5,"2008.4","Top 1"
"Household Batteries",5,"2008.4","Top 1"
"Household Supplies",5,"2008.4","Top 1"
"Health & Personal Care",5,"2008.4","Top 1"
"CDs & Vinyl",4.52,"2008.5","Top 5"
"Movies",4.52,"2008.5","Top 5"
"Movies & TV",4.52,"2008.5","Top 5"
"Childrens Music",4.52,"2008.5","Top 5"
"CDs & Vinyl",4.52,"2008.5","Top 5"
"Movies",4.52,"2008.5","Top 5"
"Movies & TV",4.52,"2008.5","Top 5"
"Childrens Music",4.52,"2008.5","Top 5"
"Praise & Worship",4.59,"2008.5","Top 4"
"Christian",4.59,"2008.5","Top 4"
"CDs & Vinyl",4.59,"2008.5","Top 4"
"Nail Art",4.66,"2008.5","Top 3"
"Nails",4.66,"2008.5","Top 3"
"Makeup",4.66,"2008.5","Top 3"
"Beauty",4.66,"2008.5","Top 3"
"Tongue Brushes, Scrapers & Cleaners",4.66,"2008.5","Top 2"
"Ambient",4.66,"2008.5","Top 2"
"Dance & Electronic",4.66,"2008.5","Top 2"
"Techno",4.66,"2008.5","Top 2"
"Pop",4.66,"2008.5","Top 2"
"Dance Pop",4.66,"2008.5","Top 2"
"Special Interest",4.66,"2008.5","Top 2"
"Breath Fresheners",4.66,"2008.5","Top 2"
"Oral Hygiene",4.66,"2008.5","Top 2"
"Personal Care",4.66,"2008.5","Top 2"
"Health & Personal Care",4.66,"2008.5","Top 2"
"CDs & Vinyl",4.66,"2008.5","Top 2"
"Clothing, Shoes & Jewelry",4.76,"2008.5","Top 1"
"Charms",4.76,"2008.5","Top 1"
"Womens Luxury Brands",4.76,"2008.5","Top 1"
"Shop by Designer",4.76,"2008.5","Top 1"
"Novelty, Costumes & More",4.76,"2008.5","Top 1"
"Women",4.76,"2008.5","Top 1"
"Juicy Couture",4.76,"2008.5","Top 1"
"Jewelry",4.76,"2008.5","Top 1"
"Novelty",4.76,"2008.5","Top 1"
"J",4.76,"2008.5","Top 1"
"Jewelry",4.59,"2008.6","Top 5"
"Clothing, Shoes & Jewelry",4.59,"2008.6","Top 5"
"Charms",4.59,"2008.6","Top 5"
"Womens Luxury Brands",4.59,"2008.6","Top 5"
"Shop by Designer",4.59,"2008.6","Top 5"
"J",4.59,"2008.6","Top 5"
"Juicy Couture",4.59,"2008.6","Top 5"
"Women",4.59,"2008.6","Top 5"
"Novelty, Costumes & More",4.59,"2008.6","Top 5"
"Novelty",4.59,"2008.6","Top 5"
"New Age",4.67,"2008.6","Top 4"
"Traditional Folk",4.67,"2008.6","Top 4"
"Folk",4.67,"2008.6","Top 4"
"CDs & Vinyl",4.67,"2008.6","Top 4"
"Pop",4.67,"2008.6","Top 4"
"Techno",5,"2008.6","Top 3"
"Ambient",5,"2008.6","Top 3"
"Dance Pop",5,"2008.6","Top 3"
"Health & Personal Care",5,"2008.6","Top 3"
"6V",5,"2008.6","Top 3"
"Household Batteries",5,"2008.6","Top 3"
"Household Supplies",5,"2008.6","Top 3"
"Health & Personal Care",5,"2008.6","Top 3"
"Special Interest",5,"2008.6","Top 3"
"CDs & Vinyl",5,"2008.6","Top 3"
"Personal Care",5,"2008.6","Top 3"
"Oral Hygiene",5,"2008.6","Top 3"
"Breath Fresheners",5,"2008.6","Top 3"
"Tongue Brushes, Scrapers & Cleaners",5,"2008.6","Top 3"
"Dance & Electronic",5,"2008.6","Top 3"
"Pop",5,"2008.6","Top 3"
"Clothing, Shoes & Jewelry",5,"2008.6","Top 2"
"Clothing, Shoes & Jewelry",5,"2008.6","Top 2"
"Clothing, Shoes & Jewelry",5,"2008.6","Top 2"
"Surf, Skate & Street",5,"2008.6","Top 2"
"Big & Tall",5,"2008.6","Top 2"
"Board Shorts",5,"2008.6","Top 2"
"Swim",5,"2008.6","Top 2"
"Clothing",5,"2008.6","Top 2"
"Men",5,"2008.6","Top 2"
"Men",5,"2008.6","Top 2"
"Clothing",5,"2008.6","Top 2"
"Board Shorts",5,"2008.6","Top 2"
"Swim",5,"2008.6","Top 2"
"Board Shorts",5,"2008.6","Top 2"
"Surf, Skate & Street",5,"2008.6","Top 2"
"Clothing, Shoes & Jewelry",5,"2008.6","Top 2"
"Men",5,"2008.6","Top 2"
"Clothing",5,"2008.6","Top 2"
"Swim",5,"2008.6","Top 2"
"Board Shorts",5,"2008.6","Top 2"
"Surf, Skate & Street",5,"2008.6","Top 2"
"Men",5,"2008.6","Top 2"
"Clothing",5,"2008.6","Top 2"
"Swim",5,"2008.6","Top 2"
"Surf, Skate & Street",5,"2008.6","Top 2"
"Surf, Skate & Street",5,"2008.6","Top 1"
"Big & Tall",5,"2008.6","Top 1"
"Board Shorts",5,"2008.6","Top 1"
"Swim",5,"2008.6","Top 1"
"Clothing",5,"2008.6","Top 1"
"Men",5,"2008.6","Top 1"
"Clothing, Shoes & Jewelry",5,"2008.6","Top 1"
"Pop",4.43,"2008.7","Top 5"
"CDs & Vinyl",4.43,"2008.7","Top 5"
"Blues",4.43,"2008.7","Top 5"
"Traditional Blues",4.43,"2008.7","Top 5"
"Country",4.43,"2008.7","Top 5"
"Bluegrass",4.43,"2008.7","Top 5"
"Folk",4.43,"2008.7","Top 5"
"Traditional Folk",4.43,"2008.7","Top 5"
"World Dance",4.47,"2008.7","Top 4"
"Jazz",4.47,"2008.7","Top 4"
"General Accessories",4.47,"2008.7","Top 4"
"CDs & Vinyl",4.47,"2008.7","Top 4"
"Dance & Electronic",4.47,"2008.7","Top 4"
"Instrument Accessories",4.47,"2008.7","Top 4"
"Musical Instruments",4.47,"2008.7","Top 4"
"World Music",4.47,"2008.7","Top 4"
"Pop",4.47,"2008.7","Top 4"
"Childrens",4.49,"2008.7","Top 3"
"Childrens",4.49,"2008.7","Top 3"
"Christian",4.49,"2008.7","Top 3"
"Childrens Music",4.49,"2008.7","Top 3"
"Christian",4.49,"2008.7","Top 3"
"CDs & Vinyl",4.49,"2008.7","Top 3"
"CDs & Vinyl",4.49,"2008.7","Top 3"
"Childrens Music",4.49,"2008.7","Top 3"
"CDs & Vinyl",4.54,"2008.7","Top 2"
"Childrens Music",4.54,"2008.7","Top 2"
"Movies & TV",4.54,"2008.7","Top 2"
"Movies",4.54,"2008.7","Top 2"
"CDs & Vinyl",4.54,"2008.7","Top 2"
"Childrens Music",4.54,"2008.7","Top 2"
"Movies & TV",4.54,"2008.7","Top 2"
"Movies",4.54,"2008.7","Top 2"
"CDs & Vinyl",4.64,"2008.7","Top 1"
"Praise & Worship",4.64,"2008.7","Top 1"
"Christian",4.64,"2008.7","Top 1"
"Praise & Worship",4.55,"2008.8","Top 5"
"Christian",4.55,"2008.8","Top 5"
"CDs & Vinyl",4.55,"2008.8","Top 5"
"Hunting",4.57,"2008.8","Top 4"
"Fixed Blade Hunting Knives",4.57,"2008.8","Top 4"
"Sports & Outdoors",4.57,"2008.8","Top 4"
"Hunting & Fishing",4.57,"2008.8","Top 4"
"Hunting Knives",4.57,"2008.8","Top 4"
"Hunting & Tactical Knives",4.57,"2008.8","Top 4"
"Makeup",4.58,"2008.8","Top 3"
"Nails",4.58,"2008.8","Top 3"
"Nail Art",4.58,"2008.8","Top 3"
"Beauty",4.58,"2008.8","Top 3"
"Handbag Hangers",4.91,"2008.8","Top 2"
"Accessories",4.91,"2008.8","Top 2"
"Clothing, Shoes & Jewelry",4.91,"2008.8","Top 2"
"Women",4.91,"2008.8","Top 2"
"Clothing, Shoes & Jewelry",4.91,"2008.8","Top 2"
"Handbag Accessories",4.91,"2008.8","Top 2"
"Accessories",4.91,"2008.8","Top 2"
"Handbag Hangers",4.91,"2008.8","Top 2"
"Handbag Accessories",4.91,"2008.8","Top 2"
"Clothing, Shoes & Jewelry",4.91,"2008.8","Top 2"
"Women",4.91,"2008.8","Top 2"
"Accessories",4.91,"2008.8","Top 2"
"Handbag Accessories",4.91,"2008.8","Top 2"
"Handbag Hangers",4.91,"2008.8","Top 2"
"Accessories",4.91,"2008.8","Top 2"
"Women",4.91,"2008.8","Top 2"
"Women",4.91,"2008.8","Top 2"
